sis_municipio_id,sis_estado_id,sis_municipio_ibge,sis_municipio_descricao
2729,13,3142205,MIRAÍ
2730,13,3142254,MIRAVÂNIA
2731,13,3142304,MOEDA
2732,13,3142403,MOEMA
2733,13,3142502,MONJOLOS
2734,13,3142601,"MONSENHOR PAULO"
2735,13,3142700,MONTALVÂNIA
2736,13,3142809,"MONTE ALEGRE DE MINAS"
2737,13,3142908,"MONTE AZUL"
2738,13,3143005,"MONTE BELO"
2739,13,3143104,"MONTE CARMELO"
2740,13,3143153,"MONTE FORMOSO"
2741,13,3143203,"MONTE SANTO DE MINAS"
2742,13,3143302,"MONTES CLAROS"
2743,13,3143401,"MONTE SIÃO"
2744,13,3143450,MONTEZUMA
2745,13,3143500,"MORADA NOVA DE MINAS"
2746,13,3143609,"MORRO DA GARÇA"
2747,13,3143708,"MORRO DO PILAR"
2748,13,3143807,MUNHOZ
2749,13,3143906,MURIAÉ
2750,13,3144003,MUTUM
2751,13,3144102,MUZAMBINHO
2752,13,3144201,"NACIP RAYDAN"
2753,13,3144300,NANUQUE
2754,13,3144359,NAQUE
2755,13,3144375,NATALÂNDIA
2756,13,3144409,NATÉRCIA
2757,13,3144508,NAZARENO
2758,13,3144607,NEPOMUCENO
2759,13,3144656,NINHEIRA
2760,13,3144672,"NOVA BELÉM"
2761,13,3144706,"NOVA ERA"
2762,13,3144805,"NOVA LIMA"
2763,13,3144904,"NOVA MÓDICA"
2764,13,3145000,"NOVA PONTE"
2765,13,3145059,"NOVA PORTEIRINHA"
2766,13,3145109,"NOVA RESENDE"
2767,13,3145208,"NOVA SERRANA"
2768,13,3145307,"NOVO CRUZEIRO"
2769,13,3145356,"NOVO ORIENTE DE MINAS"
2770,13,3145372,NOVORIZONTE
2771,13,3145406,OLARIA
2772,13,3145455,OLHOS-D'ÁGUA
2773,13,3145505,"OLÍMPIO NORONHA"
2774,13,3145604,OLIVEIRA
2775,13,3145703,"OLIVEIRA FORTES"
2776,13,3145802,"ONÇA DE PITANGUI"
2777,13,3145851,ORATÓRIOS
2778,13,3145877,ORIZÂNIA
2779,13,3145901,"OURO BRANCO"
2780,13,3146008,"OURO FINO"
2781,13,3146107,"OURO PRETO"
2782,13,3146206,"OURO VERDE DE MINAS"
2783,13,3146255,"PADRE CARVALHO"
2784,13,3146305,"PADRE PARAÍSO"
2785,13,3146404,PAINEIRAS
2786,13,3146503,PAINS
2787,13,3146552,"PAI PEDRO"
2788,13,3146602,PAIVA
2789,13,3146701,PALMA
2790,13,3146750,PALMÓPOLIS
2791,13,3146909,PAPAGAIOS
2792,13,3147006,PARACATU
2793,13,3147105,"PARÁ DE MINAS"
2794,13,3147204,PARAGUAÇU
2795,13,3147303,PARAISÓPOLIS
2796,13,3147402,PARAOPEBA
2797,13,3147501,PASSABÉM
2798,13,3147600,"PASSA QUATRO"
2799,13,3147709,"PASSA TEMPO"
2800,13,3147808,PASSA-VINTE
2801,13,3147907,PASSOS
2802,13,3147956,PATIS
2803,13,3148004,"PATOS DE MINAS"
2804,13,3148103,PATROCÍNIO
2805,13,3148202,"PATROCÍNIO DO MURIAÉ"
2806,13,3148301,"PAULA CÂNDIDO"
2807,13,3148400,PAULISTAS
2808,13,3148509,PAVÃO
2809,13,3148608,PEÇANHA
2810,13,3148707,"PEDRA AZUL"
2811,13,3148756,"PEDRA BONITA"
2812,13,3148806,"PEDRA DO ANTA"
2813,13,3148905,"PEDRA DO INDAIÁ"
2814,13,3149002,"PEDRA DOURADA"
2815,13,3149101,PEDRALVA
2816,13,3149150,"PEDRAS DE MARIA DA CRUZ"
2817,13,3149200,PEDRINÓPOLIS
2818,13,3149309,"PEDRO LEOPOLDO"
2819,13,3149408,"PEDRO TEIXEIRA"
2820,13,3149507,PEQUERI
2821,13,3149606,PEQUI
2822,13,3149705,PERDIGÃO
2823,13,3149804,PERDIZES
2824,13,3149903,PERDÕES
2825,13,3149952,PERIQUITO
2826,13,3150000,PESCADOR
2827,13,3150109,PIAU
2828,13,3150158,"PIEDADE DE CARATINGA"
2829,13,3150208,"PIEDADE DE PONTE NOVA"
2830,13,3150307,"PIEDADE DO RIO GRANDE"
2831,13,3150406,"PIEDADE DOS GERAIS"
2832,13,3150505,PIMENTA
2833,13,3150539,PINGO-D'ÁGUA
2834,13,3150570,PINTÓPOLIS
2835,13,3150604,PIRACEMA
2836,13,3150703,PIRAJUBA
2837,13,3150802,PIRANGA
2838,13,3150901,PIRANGUÇU
2839,13,3151008,PIRANGUINHO
2840,13,3151107,PIRAPETINGA
2841,13,3151206,PIRAPORA
2842,13,3151305,PIRAÚBA
2843,13,3151404,PITANGUI
2844,13,3151503,PIUMHI
2845,13,3151602,PLANURA
2846,13,3151701,"POÇO FUNDO"
2847,13,3151800,"POÇOS DE CALDAS"
2848,13,3151909,POCRANE
2849,13,3152006,POMPÉU
2850,13,3152105,"PONTE NOVA"
2851,13,3152131,"PONTO CHIQUE"
2852,13,3152170,"PONTO DOS VOLANTES"
2853,13,3152204,PORTEIRINHA
2854,13,3152303,"PORTO FIRME"
2855,13,3152402,POTÉ
2856,13,3152501,"POUSO ALEGRE"
2857,13,3152600,"POUSO ALTO"
2858,13,3152709,PRADOS
2859,13,3152808,PRATA
2860,13,3152907,PRATÁPOLIS
2861,13,3153004,PRATINHA
2862,13,3153103,"PRESIDENTE BERNARDES"
2863,13,3153202,"PRESIDENTE JUSCELINO"
2864,13,3153301,"PRESIDENTE KUBITSCHEK"
2865,13,3153400,"PRESIDENTE OLEGÁRIO"
2866,13,3153509,"ALTO JEQUITIBÁ"
2867,13,3153608,"PRUDENTE DE MORAIS"
2868,13,3153707,"QUARTEL GERAL"
2869,13,3153806,QUELUZITO
2870,13,3153905,RAPOSOS
2871,13,3154002,"RAUL SOARES"
2872,13,3154101,RECREIO
2873,13,3154150,REDUTO
2874,13,3154200,"RESENDE COSTA"
2875,13,3154309,RESPLENDOR
2876,13,3154408,RESSAQUINHA
2877,13,3154457,RIACHINHO
2878,13,3154507,"RIACHO DOS MACHADOS"
2879,13,3154606,"RIBEIRÃO DAS NEVES"
2880,13,3154705,"RIBEIRÃO VERMELHO"
2881,13,3154804,"RIO ACIMA"
2882,13,3154903,"RIO CASCA"
2883,13,3155009,"RIO DOCE"
2884,13,3155108,"RIO DO PRADO"
2885,13,3155207,"RIO ESPERA"
2886,13,3155306,"RIO MANSO"
2887,13,3155405,"RIO NOVO"
2888,13,3155504,"RIO PARANAÍBA"
2889,13,3155603,"RIO PARDO DE MINAS"
2890,13,3155702,"RIO PIRACICABA"
2891,13,3155801,"RIO POMBA"
2892,13,3155900,"RIO PRETO"
2893,13,3156007,"RIO VERMELHO"
2894,13,3156106,RITÁPOLIS
2895,13,3156205,"ROCHEDO DE MINAS"
2896,13,3156304,RODEIRO
2897,13,3156403,ROMARIA
2898,13,3156452,"ROSÁRIO DA LIMEIRA"
2899,13,3156502,RUBELITA
2900,13,3156601,RUBIM
2901,13,3156700,SABARÁ
2902,13,3156809,SABINÓPOLIS
2903,13,3156908,SACRAMENTO
2904,13,3157005,SALINAS
2905,13,3157104,"SALTO DA DIVISA"
2906,13,3157203,"SANTA BÁRBARA"
2907,13,3157252,"SANTA BÁRBARA DO LESTE"
2908,13,3157278,"SANTA BÁRBARA DO MONTE VERDE"
2909,13,3157302,"SANTA BÁRBARA DO TUGÚRIO"
2910,13,3157336,"SANTA CRUZ DE MINAS"
2911,13,3157377,"SANTA CRUZ DE SALINAS"
2912,13,3157401,"SANTA CRUZ DO ESCALVADO"
2913,13,3157500,"SANTA EFIGÊNIA DE MINAS"
2914,13,3157609,"SANTA FÉ DE MINAS"
2915,13,3157658,"SANTA HELENA DE MINAS"
2916,13,3157708,"SANTA JULIANA"
2917,13,3157807,"SANTA LUZIA"
2918,13,3157906,"SANTA MARGARIDA"
2919,13,3158003,"SANTA MARIA DE ITABIRA"
2920,13,3158102,"SANTA MARIA DO SALTO"
2921,13,3158201,"SANTA MARIA DO SUAÇUÍ"
2922,13,3158300,"SANTANA DA VARGEM"
2923,13,3158409,"SANTANA DE CATAGUASES"
2924,13,3158508,"SANTANA DE PIRAPAMA"
2925,13,3158607,"SANTANA DO DESERTO"
2926,13,3158706,"SANTANA DO GARAMBÉU"
2927,13,3158805,"SANTANA DO JACARÉ"
2928,13,3158904,"SANTANA DO MANHUAÇU"
2929,13,3158953,"SANTANA DO PARAÍSO"
2930,13,3159001,"SANTANA DO RIACHO"
2931,13,3159100,"SANTANA DOS MONTES"
2932,13,3159209,"SANTA RITA DE CALDAS"
2933,13,3159308,"SANTA RITA DE JACUTINGA"
2934,13,3159357,"SANTA RITA DE MINAS"
2935,13,3159407,"SANTA RITA DE IBITIPOCA"
2936,13,3159506,"SANTA RITA DO ITUETO"
2937,13,3159605,"SANTA RITA DO SAPUCAÍ"
2938,13,3159704,"SANTA ROSA DA SERRA"
2939,13,3159803,"SANTA VITÓRIA"
2940,13,3159902,"SANTO ANTÔNIO DO AMPARO"
2941,13,3160009,"SANTO ANTÔNIO DO AVENTUREIRO"
2942,13,3160108,"SANTO ANTÔNIO DO GRAMA"
2943,13,3160207,"SANTO ANTÔNIO DO ITAMBÉ"
2944,13,3160306,"SANTO ANTÔNIO DO JACINTO"
2945,13,3160405,"SANTO ANTÔNIO DO MONTE"
2946,13,3160454,"SANTO ANTÔNIO DO RETIRO"
2947,13,3160504,"SANTO ANTÔNIO DO RIO ABAIXO"
2948,13,3160603,"SANTO HIPÓLITO"
2949,13,3160702,"SANTOS DUMONT"
2950,13,3160801,"SÃO BENTO ABADE"
2951,13,3160900,"SÃO BRÁS DO SUAÇUÍ"
2952,13,3160959,"SÃO DOMINGOS DAS DORES"
2953,13,3161007,"SÃO DOMINGOS DO PRATA"
2954,13,3161056,"SÃO FÉLIX DE MINAS"
2955,13,3161106,"SÃO FRANCISCO"
2956,13,3161205,"SÃO FRANCISCO DE PAULA"
2957,13,3161304,"SÃO FRANCISCO DE SALES"
2958,13,3161403,"SÃO FRANCISCO DO GLÓRIA"
2959,13,3161502,"SÃO GERALDO"
2960,13,3161601,"SÃO GERALDO DA PIEDADE"
2961,13,3161650,"SÃO GERALDO DO BAIXIO"
2962,13,3161700,"SÃO GONÇALO DO ABAETÉ"
2963,13,3161809,"SÃO GONÇALO DO PARÁ"
2964,13,3161908,"SÃO GONÇALO DO RIO ABAIXO"
2965,13,3162005,"SÃO GONÇALO DO SAPUCAÍ"
2966,13,3162104,"SÃO GOTARDO"
2967,13,3162203,"SÃO JOÃO BATISTA DO GLÓRIA"
2968,13,3162252,"SÃO JOÃO DA LAGOA"
2969,13,3162302,"SÃO JOÃO DA MATA"
2970,13,3162401,"SÃO JOÃO DA PONTE"
2971,13,3162450,"SÃO JOÃO DAS MISSÕES"
2972,13,3162500,"SÃO JOÃO DEL REI"
2973,13,3162559,"SÃO JOÃO DO MANHUAÇU"
2974,13,3162575,"SÃO JOÃO DO MANTENINHA"
2975,13,3162609,"SÃO JOÃO DO ORIENTE"
2976,13,3162658,"SÃO JOÃO DO PACUÍ"
2977,13,3162708,"SÃO JOÃO DO PARAÍSO"
2978,13,3162807,"SÃO JOÃO EVANGELISTA"
2979,13,3162906,"SÃO JOÃO NEPOMUCENO"
2980,13,3162922,"SÃO JOAQUIM DE BICAS"
2981,13,3162948,"SÃO JOSÉ DA BARRA"
2982,13,3162955,"SÃO JOSÉ DA LAPA"
2983,13,3163003,"SÃO JOSÉ DA SAFIRA"
2984,13,3163102,"SÃO JOSÉ DA VARGINHA"
2985,13,3163201,"SÃO JOSÉ DO ALEGRE"
2986,13,3163300,"SÃO JOSÉ DO DIVINO"
2987,13,3163409,"SÃO JOSÉ DO GOIABAL"
2988,13,3163508,"SÃO JOSÉ DO JACURI"
2989,13,3163607,"SÃO JOSÉ DO MANTIMENTO"
2990,13,3163706,"SÃO LOURENÇO"
2991,13,3163805,"SÃO MIGUEL DO ANTA"
2992,13,3163904,"SÃO PEDRO DA UNIÃO"
2993,13,3164001,"SÃO PEDRO DOS FERROS"
2994,13,3164100,"SÃO PEDRO DO SUAÇUÍ"
2995,13,3164209,"SÃO ROMÃO"
2996,13,3164308,"SÃO ROQUE DE MINAS"
2997,13,3164407,"SÃO SEBASTIÃO DA BELA VISTA"
2998,13,3164431,"SÃO SEBASTIÃO DA VARGEM ALEGRE"
2999,13,3164472,"SÃO SEBASTIÃO DO ANTA"
3000,13,3164506,"SÃO SEBASTIÃO DO MARANHÃO"
3001,13,3164605,"SÃO SEBASTIÃO DO OESTE"
3002,13,3164704,"SÃO SEBASTIÃO DO PARAÍSO"
3003,13,3164803,"SÃO SEBASTIÃO DO RIO PRETO"
3004,13,3164902,"SÃO SEBASTIÃO DO RIO VERDE"
3005,13,3165008,"SÃO TIAGO"
3006,13,3165107,"SÃO TOMÁS DE AQUINO"
3007,13,3165206,"SÃO THOMÉ DAS LETRAS"
3008,13,3165305,"SÃO VICENTE DE MINAS"
3009,13,3165404,SAPUCAÍ-MIRIM
3010,13,3165503,SARDOÁ
3011,13,3165537,SARZEDO
3012,13,3165552,SETUBINHA
3013,13,3165560,SEM-PEIXE
3014,13,3165578,"SENADOR AMARAL"
3015,13,3165602,"SENADOR CORTES"
3016,13,3165701,"SENADOR FIRMINO"
3017,13,3165800,"SENADOR JOSÉ BENTO"
3018,13,3165909,"SENADOR MODESTINO GONÇALVES"
3019,13,3166006,"SENHORA DE OLIVEIRA"
3020,13,3166105,"SENHORA DO PORTO"
3021,13,3166204,"SENHORA DOS REMÉDIOS"
3022,13,3166303,SERICITA
3023,13,3166402,SERITINGA
3024,13,3166501,"SERRA AZUL DE MINAS"
3025,13,3166600,"SERRA DA SAUDADE"
3026,13,3166709,"SERRA DOS AIMORÉS"
3027,13,3166808,"SERRA DO SALITRE"
3028,13,3166907,SERRANIA
3029,13,3166956,"SERRANÓPOLIS DE MINAS"
3030,13,3167004,SERRANOS
3031,13,3167103,SERRO
3032,13,3167202,"SETE LAGOAS"
3033,13,3167301,SILVEIRÂNIA
3034,13,3167400,SILVIANÓPOLIS
3035,13,3167509,"SIMÃO PEREIRA"
3036,13,3167608,SIMONÉSIA
3037,13,3167707,SOBRÁLIA
3038,13,3167806,"SOLEDADE DE MINAS"
3039,13,3167905,TABULEIRO
3040,13,3168002,TAIOBEIRAS
3041,13,3168051,TAPARUBA
3042,13,3168101,TAPIRA
3043,13,3168200,TAPIRAÍ
3044,13,3168309,"TAQUARAÇU DE MINAS"
3045,13,3168408,TARUMIRIM
3046,13,3168507,TEIXEIRAS
3047,13,3168606,"TEÓFILO OTONI"
3048,13,3168705,TIMÓTEO
3049,13,3168804,TIRADENTES
3050,13,3168903,TIROS
3051,13,3169000,TOCANTINS
3052,13,3169059,"TOCOS DO MOJI"
3053,13,3169109,TOLEDO
3054,13,3169208,TOMBOS
3055,13,3169307,"TRÊS CORAÇÕES"
3056,13,3169356,"TRÊS MARIAS"
3057,13,3169406,"TRÊS PONTAS"
3058,13,3169505,TUMIRITINGA
3059,13,3169604,TUPACIGUARA
3060,13,3169703,TURMALINA
3061,13,3169802,TURVOLÂNDIA
3062,13,3169901,UBÁ
3063,13,3170008,UBAÍ
3064,13,3170057,UBAPORANGA
3065,13,3170107,UBERABA
3066,13,3170206,UBERLÂNDIA
3067,13,3170305,UMBURATIBA
3068,13,3170404,UNAÍ
3069,13,3170438,"UNIÃO DE MINAS"
3070,13,3170479,"URUANA DE MINAS"
3071,13,3170503,URUCÂNIA
3072,13,3170529,URUCUIA
3073,13,3170578,"VARGEM ALEGRE"
3074,13,3170602,"VARGEM BONITA"
3075,13,3170651,"VARGEM GRANDE DO RIO PARDO"
3076,13,3170701,VARGINHA
3077,13,3170750,"VARJÃO DE MINAS"
3078,13,3170800,"VÁRZEA DA PALMA"
3079,13,3170909,VARZELÂNDIA
3080,13,3171006,VAZANTE
3081,13,3171030,VERDELÂNDIA
3082,13,3171071,VEREDINHA
3083,13,3171105,VERÍSSIMO
3084,13,3171154,"VERMELHO NOVO"
3085,13,3171204,VESPASIANO
3086,13,3171303,VIÇOSA
3087,13,3171402,VIEIRAS
3088,13,3171501,"MATHIAS LOBATO"
3089,13,3171600,"VIRGEM DA LAPA"
3090,13,3171709,VIRGÍNIA
3091,13,3171808,VIRGINÓPOLIS
3092,13,3171907,VIRGOLÂNDIA
3093,13,3172004,"VISCONDE DO RIO BRANCO"
3094,13,3172103,"VOLTA GRANDE"
3095,13,3172202,"WENCESLAU BRAZ"
3096,8,3200102,"AFONSO CLÁUDIO"
3097,8,3200136,"ÁGUIA BRANCA"
3098,8,3200169,"ÁGUA DOCE DO NORTE"
3099,8,3200201,ALEGRE
3100,8,3200300,"ALFREDO CHAVES"
3101,8,3200359,"ALTO RIO NOVO"
3102,8,3200409,ANCHIETA
3103,8,3200508,APIACÁ
3104,8,3200607,ARACRUZ
3105,8,3200706,"ATILIO VIVACQUA"
3106,8,3200805,"BAIXO GUANDU"
3107,8,3200904,"BARRA DE SÃO FRANCISCO"
3108,8,3201001,"BOA ESPERANÇA"
3109,8,3201100,"BOM JESUS DO NORTE"
3110,8,3201159,BREJETUBA
3111,8,3201209,"CACHOEIRO DE ITAPEMIRIM"
3112,8,3201308,CARIACICA
3113,8,3201407,CASTELO
3114,8,3201506,COLATINA
3115,8,3201605,"CONCEIÇÃO DA BARRA"
3116,8,3201704,"CONCEIÇÃO DO CASTELO"
3117,8,3201803,"DIVINO DE SÃO LOURENÇO"
3118,8,3201902,"DOMINGOS MARTINS"
3119,8,3202009,"DORES DO RIO PRETO"
3120,8,3202108,ECOPORANGA
3121,8,3202207,FUNDÃO
3122,8,3202256,"GOVERNADOR LINDENBERG"
3123,8,3202306,GUAÇUÍ
3124,8,3202405,GUARAPARI
3125,8,3202454,IBATIBA
3126,8,3202504,IBIRAÇU
3127,8,3202553,IBITIRAMA
3128,8,3202603,ICONHA
3129,8,3202652,IRUPI
3130,8,3202702,ITAGUAÇU
3131,8,3202801,ITAPEMIRIM
3132,8,3202900,ITARANA
3133,8,3203007,IÚNA
3134,8,3203056,JAGUARÉ
3135,8,3203106,"JERÔNIMO MONTEIRO"
3136,8,3203130,"JOÃO NEIVA"
3137,8,3203163,"LARANJA DA TERRA"
3138,8,3203205,LINHARES
3139,8,3203304,MANTENÓPOLIS
3140,8,3203320,MARATAÍZES
3141,8,3203346,"MARECHAL FLORIANO"
3142,8,3203353,MARILÂNDIA
3143,8,3203403,"MIMOSO DO SUL"
3144,8,3203502,MONTANHA
3145,8,3203601,MUCURICI
3146,8,3203700,"MUNIZ FREIRE"
3147,8,3203809,MUQUI
3148,8,3203908,"NOVA VENÉCIA"
3149,8,3204005,PANCAS
3150,8,3204054,"PEDRO CANÁRIO"
3151,8,3204104,PINHEIROS
3152,8,3204203,PIÚMA
3153,8,3204252,"PONTO BELO"
3154,8,3204302,"PRESIDENTE KENNEDY"
3155,8,3204351,"RIO BANANAL"
3156,8,3204401,"RIO NOVO DO SUL"
3157,8,3204500,"SANTA LEOPOLDINA"
3158,8,3204559,"SANTA MARIA DE JETIBÁ"
3159,8,3204609,"SANTA TERESA"
3160,8,3204658,"SÃO DOMINGOS DO NORTE"
3161,8,3204708,"SÃO GABRIEL DA PALHA"
3162,8,3204807,"SÃO JOSÉ DO CALÇADO"
3163,8,3204906,"SÃO MATEUS"
3164,8,3204955,"SÃO ROQUE DO CANAÃ"
3165,8,3205002,SERRA
3166,8,3205010,SOORETAMA
3167,8,3205036,"VARGEM ALTA"
3168,8,3205069,"VENDA NOVA DO IMIGRANTE"
3169,8,3205101,VIANA
3170,8,3205150,"VILA PAVÃO"
3171,8,3205176,"VILA VALÉRIO"
3172,8,3205200,"VILA VELHA"
3173,8,3205309,VITÓRIA
3174,19,3300100,"ANGRA DOS REIS"
3175,19,3300159,APERIBÉ
3176,19,3300209,ARARUAMA
3177,19,3300225,AREAL
3178,19,3300233,"ARMAÇÃO DOS BÚZIOS"
3179,19,3300258,"ARRAIAL DO CABO"
3180,19,3300308,"BARRA DO PIRAÍ"
3181,19,3300407,"BARRA MANSA"
3182,19,3300456,"BELFORD ROXO"
3183,19,3300506,"BOM JARDIM"
3184,19,3300605,"BOM JESUS DO ITABAPOANA"
3185,19,3300704,"CABO FRIO"
3186,19,3300803,"CACHOEIRAS DE MACACU"
3187,19,3300902,CAMBUCI
3188,19,3300936,CARAPEBUS
3189,19,3300951,"COMENDADOR LEVY GASPARIAN"
3190,19,3301009,"CAMPOS DOS GOYTACAZES"
3191,19,3301108,CANTAGALO
3192,19,3301157,"CARDOSO MOREIRA"
3193,19,3301207,CARMO
3194,19,3301306,"CASIMIRO DE ABREU"
3195,19,3301405,"CONCEIÇÃO DE MACABU"
3196,19,3301504,CORDEIRO
3197,19,3301603,"DUAS BARRAS"
3198,19,3301702,"DUQUE DE CAXIAS"
3199,19,3301801,"ENGENHEIRO PAULO DE FRONTIN"
3200,19,3301850,GUAPIMIRIM
3201,19,3301876,"IGUABA GRANDE"
3202,19,3301900,ITABORAÍ
3203,19,3302007,ITAGUAÍ
3204,19,3302056,ITALVA
3205,19,3302106,ITAOCARA
3206,19,3302205,ITAPERUNA
3207,19,3302254,ITATIAIA
3208,19,3302270,JAPERI
3209,19,3302304,"LAJE DO MURIAÉ"
3210,19,3302403,MACAÉ
3211,19,3302452,MACUCO
3212,19,3302502,MAGÉ
3213,19,3302601,MANGARATIBA
3214,19,3302700,MARICÁ
3215,19,3302809,MENDES
3216,19,3302858,MESQUITA
3217,19,3302908,"MIGUEL PEREIRA"
3218,19,3303005,MIRACEMA
3219,19,3303104,NATIVIDADE
3220,19,3303203,NILÓPOLIS
3221,19,3303302,NITERÓI
3222,19,3303401,"NOVA FRIBURGO"
3223,19,3303500,"NOVA IGUAÇU"
3224,19,3303609,PARACAMBI
3225,19,3303708,"PARAÍBA DO SUL"
3226,19,3303807,PARATI
3227,19,3303856,"PATY DO ALFERES"
3228,19,3303906,PETRÓPOLIS
3229,19,3303955,PINHEIRAL
3230,19,3304003,PIRAÍ
3231,19,3304102,PORCIÚNCULA
3232,19,3304110,"PORTO REAL"
3233,19,3304128,QUATIS
3234,19,3304144,QUEIMADOS
3235,19,3304151,QUISSAMÃ
3236,19,3304201,RESENDE
3237,19,3304300,"RIO BONITO"
3238,19,3304409,"RIO CLARO"
3239,19,3304508,"RIO DAS FLORES"
3240,19,3304524,"RIO DAS OSTRAS"
3241,19,3304557,"RIO DE JANEIRO"
3242,19,3304607,"SANTA MARIA MADALENA"
3243,19,3304706,"SANTO ANTÔNIO DE PÁDUA"
3244,19,3304755,"SÃO FRANCISCO DE ITABAPOANA"
3245,19,3304805,"SÃO FIDÉLIS"
3246,19,3304904,"SÃO GONÇALO"
3247,19,3305000,"SÃO JOÃO DA BARRA"
3248,19,3305109,"SÃO JOÃO DE MERITI"
3249,19,3305133,"SÃO JOSÉ DE UBÁ"
3250,19,3305158,"SÃO JOSÉ DO VALE DO RIO PRETO"
3251,19,3305208,"SÃO PEDRO DA ALDEIA"
3252,19,3305307,"SÃO SEBASTIÃO DO ALTO"
3253,19,3305406,SAPUCAIA
3254,19,3305505,SAQUAREMA
3255,19,3305554,SEROPÉDICA
3256,19,3305604,"SILVA JARDIM"
3257,19,3305703,SUMIDOURO
3258,19,3305752,TANGUÁ
3259,19,3305802,TERESÓPOLIS
3260,19,3305901,"TRAJANO DE MORAIS"
3261,19,3306008,"TRÊS RIOS"
3262,19,3306107,VALENÇA
3263,19,3306156,VARRE-SAI
3264,19,3306206,VASSOURAS
3265,19,3306305,"VOLTA REDONDA"
3266,25,3500105,ADAMANTINA
3267,25,3500204,ADOLFO
3268,25,3500303,AGUAÍ
3269,25,3500402,"ÁGUAS DA PRATA"
3270,25,3500501,"ÁGUAS DE LINDÓIA"
3271,25,3500550,"ÁGUAS DE SANTA BÁRBARA"
3272,25,3500600,"ÁGUAS DE SÃO PEDRO"
3273,25,3500709,AGUDOS
3274,25,3500758,ALAMBARI
3275,25,3500808,"ALFREDO MARCONDES"
3276,25,3500907,ALTAIR
3277,25,3501004,ALTINÓPOLIS
3278,25,3501103,"ALTO ALEGRE"
3279,25,3501152,ALUMÍNIO
3280,25,3501202,"ÁLVARES FLORENCE"
3281,25,3501301,"ÁLVARES MACHADO"
3282,25,3501400,"ÁLVARO DE CARVALHO"
3283,25,3501509,ALVINLÂNDIA
3284,25,3501608,AMERICANA
3285,25,3501707,"AMÉRICO BRASILIENSE"
3286,25,3501806,"AMÉRICO DE CAMPOS"
3287,25,3501905,AMPARO
3288,25,3502002,ANALÂNDIA
3289,25,3502101,ANDRADINA
3290,25,3502200,ANGATUBA
3291,25,3502309,ANHEMBI
3292,25,3502408,ANHUMAS
3293,25,3502507,APARECIDA
3294,25,3502606,"APARECIDA D'OESTE"
3295,25,3502705,APIAÍ
3296,25,3502754,ARAÇARIGUAMA
3297,25,3502804,ARAÇATUBA
3298,25,3502903,"ARAÇOIABA DA SERRA"
3299,25,3503000,ARAMINA
3300,25,3503109,ARANDU
3301,25,3503158,ARAPEÍ
3302,25,3503208,ARARAQUARA
3303,25,3503307,ARARAS
3304,25,3503356,ARCO-ÍRIS
3305,25,3503406,AREALVA
3306,25,3503505,AREIAS
3307,25,3503604,AREIÓPOLIS
3308,25,3503703,ARIRANHA
3309,25,3503802,"ARTUR NOGUEIRA"
3310,25,3503901,ARUJÁ
3311,25,3503950,ASPÁSIA
3312,25,3504008,ASSIS
3313,25,3504107,ATIBAIA
3314,25,3504206,AURIFLAMA
3315,25,3504305,AVAÍ
3316,25,3504404,AVANHANDAVA
3317,25,3504503,AVARÉ
3318,25,3504602,"BADY BASSITT"
3319,25,3504701,BALBINOS
3320,25,3504800,BÁLSAMO
3321,25,3504909,BANANAL
3322,25,3505005,"BARÃO DE ANTONINA"
3323,25,3505104,BARBOSA
3324,25,3505203,BARIRI
3325,25,3505302,"BARRA BONITA"
3326,25,3505351,"BARRA DO CHAPÉU"
3327,25,3505401,"BARRA DO TURVO"
3328,25,3505500,BARRETOS
3329,25,3505609,BARRINHA
3330,25,3505708,BARUERI
3331,25,3505807,BASTOS
3332,25,3505906,BATATAIS
3333,25,3506003,BAURU
3334,25,3506102,BEBEDOURO
3335,25,3506201,"BENTO DE ABREU"
3336,25,3506300,"BERNARDINO DE CAMPOS"
3337,25,3506359,BERTIOGA
3338,25,3506409,BILAC
3339,25,3506508,BIRIGUI
3340,25,3506607,BIRITIBA-MIRIM
3341,25,3506706,"BOA ESPERANÇA DO SUL"
3342,25,3506805,BOCAINA
3343,25,3506904,BOFETE
3344,25,3507001,BOITUVA
3345,25,3507100,"BOM JESUS DOS PERDÕES"
3346,25,3507159,"BOM SUCESSO DE ITARARÉ"
3347,25,3507209,BORÁ
3348,25,3507308,BORACÉIA
3349,25,3507407,BORBOREMA
3350,25,3507456,BOREBI
3351,25,3507506,BOTUCATU
3352,25,3507605,"BRAGANÇA PAULISTA"
3353,25,3507704,BRAÚNA
3354,25,3507753,"BREJO ALEGRE"
3355,25,3507803,BRODOWSKI
3356,25,3507902,BROTAS
3357,25,3508009,BURI
3358,25,3508108,BURITAMA
3359,25,3508207,BURITIZAL
3360,25,3508306,"CABRÁLIA PAULISTA"
3361,25,3508405,CABREÚVA
3362,25,3508504,CAÇAPAVA
3363,25,3508603,"CACHOEIRA PAULISTA"
3364,25,3508702,CACONDE
3365,25,3508801,CAFELÂNDIA
3366,25,3508900,CAIABU
3367,25,3509007,CAIEIRAS
3368,25,3509106,CAIUÁ
3369,25,3509205,CAJAMAR
3370,25,3509254,CAJATI
3371,25,3509304,CAJOBI
3372,25,3509403,CAJURU
3373,25,3509452,"CAMPINA DO MONTE ALEGRE"
3374,25,3509502,CAMPINAS
3375,25,3509601,"CAMPO LIMPO PAULISTA"
